Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
DM80-1,2273765.122027,10435099.482120,6553.720000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,77241.000000
DM80-1,2273765.122027,10435099.482120,6551.470000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,77607.000000
DM80-1,2273765.122027,10435099.482120,6552.530000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,77970.000000
DM80-1,2273765.122027,10435099.482120,6552.040000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,78331.000000
DM80-1,2273765.122027,10435099.482120,6551.860000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,78696.000000
DM80-1,2273765.122027,10435099.482120,6551.760000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,78970.000000
DM80-1,2273765.122027,10435099.482120,6551.690000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,79412.000000
DM80-1,2273765.122027,10435099.482120,6552.190000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,79883.000000
DM80-1,2273765.122027,10435099.482120,6552.250000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,80172.000000
DM80-1,2273765.122027,10435099.482120,6552.080000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,80447.000000
DM80-1,2273765.122027,10435099.482120,6551.980000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,80720.000000
DM80-1,2273765.122027,10435099.482120,6552.440000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,81257.000000
DM80-1,2273765.122027,10435099.482120,6551.800000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,81572.000000
DM80-1,2273765.122027,10435099.482120,6551.630000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,81968.000000
DM80-1,2273765.122027,10435099.482120,6551.420000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,82440.000000
DM80-1,2273765.122027,10435099.482120,6551.340000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,82790.000000
DM80-1,2273765.122027,10435099.482120,6551.380000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,83246.000000
DM80-1,2273765.122027,10435099.482120,6551.300000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,83505.000000
DM80-1,2273765.122027,10435099.482120,6551.200000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,83840.000000
DM80-2,2275591.526886,10430848.558918,6544.430000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,77011.000000
DM80-2,2275591.526886,10430848.558918,6547.480000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,79412.000000
DM80-2,2275591.526886,10430848.558918,6547.100000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,79883.000000
DM80-2,2275591.526886,10430848.558918,6546.820000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,80172.000000
DM80-2,2275591.526886,10430848.558918,6546.590000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,80447.000000
DM80-2,2275591.526886,10430848.558918,6546.330000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,80720.000000
DM80-2,2275591.526886,10430848.558918,6546.010000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,81257.000000
DM80-2,2275591.526886,10430848.558918,6544.790000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,81572.000000
DM80-2,2275591.526886,10430848.558918,6545.820000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,81968.000000
DM80-2,2275591.526886,10430848.558918,6544.360000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,82440.000000
DM80-2,2275591.526886,10430848.558918,6545.550000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,82790.000000
DM80-2,2275591.526886,10430848.558918,6545.740000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,83505.000000
DM80-2,2275591.526886,10430848.558918,6545.000000,12,1,237,49,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.616000,83840.000000
DM80-3,2272826.776219,10432256.119832,6519.120000,12,1,207,39,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6345.215500,82850.000000
DM80-3,2272826.776219,10432256.119832,6518.160000,12,1,207,39,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6345.215500,83246.000000
DM80-3,2272826.776219,10432256.119832,6518.000000,12,1,207,39,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6345.215500,83505.000000
DM80-3,2272826.776219,10432256.119832,6519.830000,12,1,207,39,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6345.215500,83840.000000
DM80-4,2272683.553903,10432110.719176,6495.460000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,76921.000000
DM80-4,2272683.553903,10432110.719176,6495.500000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,77241.000000
DM80-4,2272683.553903,10432110.719176,6492.610000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,77471.000000
DM80-4,2272683.553903,10432110.719176,6495.800000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,79384.000000
DM80-4,2272683.553903,10432110.719176,6493.810000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,79883.000000
DM80-4,2272683.553903,10432110.719176,6492.930000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,80172.000000
DM80-4,2272683.553903,10432110.719176,6492.100000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,80447.000000
DM80-4,2272683.553903,10432110.719176,6491.960000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,80720.000000
DM80-4,2272683.553903,10432110.719176,6491.040000,12,1,207,37,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6356.377000,81257.000000
